id;hoofdstuk;regel;titel;samenvatting;spreker;npcs;flags_geschreven;relaties_geschreven;flags_gelezen;stat_checks;uitrusting;puzzle;combat;image;eretitel;aantal_keuzes;keuzes
CH8_ACH_003;CH8;9559;Het Bestand Breekt;"Bericht: het bestand breekt door een Trojaanse pijl; Diomedes' naam gaat rond. Poortwachter: thematische aoristus.";;;;;;;;puzzle_ch8_ach_aoristus_thema;;;;1;Luister naar wat de Boodschapper je ondertussen laat zien -> CH8_ACH_004
CH8_ACH_004;CH8;9581;Hector en Andromache;"De Boodschapper toont Hector en Andromache op de muur — hier als getoonde herinnering, niet als aanwezigheid.";;hektor | andromache;;;;;;;;hektor_andromache.png;;1;Wacht verder in de tent -> CH8_ACH_005
CH8_ACH_005;CH8;9606;De Wal Wankelt;"Het nieuws verslechtert; Nestor dringt aan op verzoening. Patroklos verraadt steeds meer.";;;;;;;;;;;;1;Wacht verder in het kamp -> CH8_ACH_006
CH8_ACH_006;CH8;9622;Wachten in het Kamp;Wachten in het kamp. Twee STAT-gates (Prudentia 15 / Vis 15) naast de doorklikknop.;;;;;;prudentia 15 | vis 15;;;;;;3;Wacht in stilte met de rest van de Myrmidonen -> CH8_ACH_007 | Help Patroklos de gewonden uit eerdere schermutselingen verzorgen -> CH8_ACH_006_PRU | Houd je wapens en je lichaam scherp met oefeningen -> CH8_ACH_006_VIS
CH8_ACH_006_PRU;CH8;9638;De Gewonden;"Prudentia-route: samen met Patroklos gewonden verzorgen — hij glimlacht voor het eerst sinds de ruzie. Schrijft niets; deze glimlach wordt nergens meer opgepakt.";;;;;;;;;;;;1;Zie wie er aankomt bij de tent -> CH8_ACH_007
CH8_ACH_006_VIS;CH8;9652;Scherp Blijven;Vis-route: wapens en lichaam scherp houden. Schrijft niets.;;;;;;;;;;;;1;Zie wie er aankomt bij de tent -> CH8_ACH_007
CH8_ACH_007;CH8;9666;Het Gezantschap;"Het gezantschap arriveert: Odysseus, Phoenix en Ajax, zoon van Telamon (callback op Hoofdstuk 5).";;phoenix | aias;;;;;;;;;;1;Luister naar wat ze te zeggen hebben -> CH8_ACH_008
CH8_ACH_008;CH8;9683;De Weigering;"De weigering; Ajax' onhandige oprechtheid raakt Achilles het diepst. RELATION achilles +1, aias +1, phoenix +1. Poortwachter: 3e declinatie.";;;;achilles +1 | aias +1 | phoenix +1;;;;puzzle_ch8_ach_3decl;;;;1;Zie hoe het gezantschap onverrichter zake vertrekt -> CH8_ACH_009
CH8_ACH_009;CH8;9708;Een Trots Weerlegd;Het gezantschap vertrekt met lege handen. Drie houdingskeuzes.;;;;;;;;;;;;3;"Vind Achilles' trots onvergeeflijk, met zoveel levens op het spel -> CH8_ACH_010 | Erken dat eer voor een held als Achilles net zo reëel is als een wond -> CH8_ACH_010 | Onthoud je van een oordeel — je hebt Agamemnons kant nog niet gezien -> CH8_ACH_010"
CH8_ACH_010;CH8;9724;De Schepen Branden Bijna;"De Trojanen staan met fakkels bij de schepen; Patroklos houdt het niet meer.";;;;;;;;;;;;1;Zie wat Patroklos vraagt -> CH8_ACH_011
CH8_ACH_011;CH8;9740;Patroklos' Verzoek;Patroklos vraagt om Achilles' wapenrusting en krijgt één uitdrukkelijke waarschuwing. Poortwachter: voornaamwoorden.;;;;;;;;puzzle_ch8_ach_pronomen;;patroklos_wapenrusting.png;;1;Zie Patroklos vertrekken -> CH8_ACH_012
CH8_ACH_012;CH8;9765;Het Vertrek;"Patroklos rijdt uit; de speler blijft achter in de tent.";;;;;;;;;;;;1;Wacht op wat komen gaat -> CH8_EPI_001
CH8_AGA_001;CH8;9781;Met het Leger;"Tak Agamemnon. De speler trekt mee met het leger en ziet alles met eigen ogen. Zet ch8_zijde=agamemnon, RELATION menelaos +1 en diomedes +1, eretitel.";;;ch8_zijde=agamemnon;menelaos +1 | diomedes +1;;;;;;;ch8_zijde_agamemnon;1;Zie het duel zelf -> CH8_AGA_002
CH8_AGA_002;CH8;9806;Het Duel van Menelaus en Paris;"Het duel Menelaus-Paris van dichtbij gezien; Venus haalt Paris weg. Poortwachter: sigmatische aoristus.";;;;;;;;puzzle_ch8_aga_aoristus_sigma;;;;1;Zie wat er van de wapenstilstand wordt -> CH8_AGA_003
CH8_AGA_003;CH8;9828;Pandaros' Pijl;"Pandaros' pijl breekt de wapenstilstand; de speler ziet heel even een vreemde gedaante naast hem.";;;;;;;;;;;;1;Zie wie zich vandaag onderscheidt in de chaos -> CH8_AGA_004
CH8_AGA_004;CH8;9847;Diomedes' Huzarenstuk;Diomedes verwondt Venus en zelfs Mars. Poortwachter: thematische aoristus.;;;;;;;;puzzle_ch8_aga_aoristus_thema;;diomedes_tegen_mars.png;;1;Luister naar wat de Boodschapper je ondertussen laat zien -> CH8_AGA_005
CH8_AGA_005;CH8;9872;Hector en Andromache;De Boodschapper toont Hector en Andromache — identieke scène en illustratie als in de Achilles-tak.;;hektor | andromache;;;;;;;;hektor_andromache.png;;1;Terug naar het slagveld -> CH8_AGA_006
CH8_AGA_006;CH8;9897;Bij de Wal;Bij de wal. Twee STAT-gates (Vis 15 / Agilitas 14) naast de doorklikknop.;;;;;;vis 15 | agilitas 14;;;;;;3;Kijk toe hoe de linies zich hergroeperen -> CH8_AGA_007 | Help mee de wal met eigen handen te verstevigen -> CH8_AGA_006_VIS | Breng als snelste boodschapper berichten tussen de linies over -> CH8_AGA_006_AGI
CH8_AGA_006_VIS;CH8;9913;De Wal Verstevigen;Vis-route: de palissade verstevigen. Schrijft niets.;;;;;;;;;;;;1;Kijk hoe de linies zich hergroeperen -> CH8_AGA_007
CH8_AGA_006_AGI;CH8;9927;Berichten Overbrengen;Agilitas-route: berichten tussen de linies overbrengen. Schrijft niets.;;;;;;;;;;;;1;Kijk hoe de linies zich hergroeperen -> CH8_AGA_007
CH8_AGA_007;CH8;9941;Het Gezantschap;"Het gezantschap wordt samengesteld; de speler loopt mee tot buiten de tent.";;phoenix | aias;;;;;;;;;;1;Wacht terwijl het gezantschap zijn zaak bepleit -> CH8_AGA_008
CH8_AGA_008;CH8;9960;Het Wachten;"Het wachten buiten; Ajax mompelt bitter en zijn blik rust op de speler. RELATION agamemnon +1, aias -1, odysseus +1. Poortwachter: 3e declinatie.";;;;agamemnon +1 | aias -1 | odysseus +1;;;;puzzle_ch8_aga_3decl;;;;1;Keer terug naar de linies -> CH8_AGA_009
CH8_AGA_009;CH8;9985;Twee Soorten Koppigheid;"Twee soorten koppigheid, één leger dat betaalt. Drie houdingskeuzes.";;;;;;;;;;;;3;"Vind Agamemnons koppigheid de grotere zonde — hij begon de ruzie -> CH8_AGA_010 | Erken dat Achilles het net zo makkelijk had kunnen laten gaan, voor het leger -> CH8_AGA_010 | Onthoud je van een oordeel — je hebt Achilles' kant nog niet gezien -> CH8_AGA_010"
CH8_AGA_010;CH8;10001;De Schepen in Gevaar;"Hector doorbreekt de wal; de speler grijpt zelf naar een wapen. Combat-bridge.";;;;;;;;;trojaanse_voorhoede;;;1;Zie hoe de strijd om de schepen afloopt -> CH8_AGA_011
CH8_AGA_011;CH8;10018;Achilles is Terug?;'Achilles is terug!' — de gestalte in de wapenrusting drijft de Trojanen terug. Poortwachter: voornaamwoorden.;;;;;;;;puzzle_ch8_aga_pronomen;;;;1;"Volg de strijd verder, tot aan de muren van Troje -> CH8_AGA_012"
CH8_AGA_012;CH8;10037;De Onthulling;"De onthulling: onder de helm zit Patroklos, niet Achilles. Eretitel.";;;;;;;;;;;ch8_dood_patroklos;1;Zie hoe het nieuws Achilles bereikt -> CH8_EPI_001
CH8_EPI_001;CH8;10059;Het Nieuws;Reconvergentie. Antilochos brengt het nieuws van Patroklos' dood.;;antilochos;;;;;;;;;;1;Zie hoe Achilles reageert -> CH8_EPI_002
CH8_EPI_002;CH8;10078;De Rouwkreet;"Achilles' rouwkreet; de Trojaanse linies deinzen terug.";;;;;;;;;;achilles_rouwkreet.png;;1;Zie wie er uit zee opstijgt -> CH8_EPI_003
CH8_EPI_003;CH8;10097;Thetis uit de Zee;"Thetis vertelt hem eerlijk dat wraak zijn eigen dood betekent, en belooft nieuwe wapens.";;;;;;;;;;;;1;Zie wat Vulcanus smeedt -> CH8_EPI_004
CH8_EPI_004;CH8;10113;Het Schild van Achilles;Vulcanus smeedt het schild met de hele wereld erop. Souvenir (schilfer brons). Poortwachter: imperfectum.;;hephaistos;;;;;souvenir_schild_achilles;puzzle_ch8_epi_imperfectum;;;;1;Zie hoe Achilles zijn nieuwe wapenrusting ontvangt -> CH8_EPI_005
CH8_EPI_005;CH8;10141;De Verzoening;De verzoening voor het verzamelde leger. Draagt de twee wederzijds exclusieve ch8_zijde-echo's — het enige punt in het spel waar een eerdere keuze zichtbaar wordt beloond.;;agamemnon | achilles;;;ch8_zijde | ch8_zijde;;;;;;;1;Zie Achilles terugkeren naar de strijd -> CH8_EPI_006
CH8_EPI_006;CH8;10161;Terug in de Slag;"Achilles keert terug in de slag; zelfs de Scamander verzet zich. Poortwachter: koppelpuzzel.";;;;;;;;puzzle_ch8_epi_matching;;;;1;Zie het laatste gevecht -> CH8_EPI_007
CH8_EPI_007;CH8;10180;Het Duel met Hector;"Het duel met Hector, na drie ronden om de muren en Athena's list. Combat-bridge.";;;;;;;;;hektor;achilles_achtervolgt_hektor.png;;1;Zie hoe het duel eindigt -> CH8_EPI_008
CH8_EPI_008;CH8;10200;De Dood van Hector;"Hector sterft; Achilles weigert zijn lichaam terug te geven. Eretitel.";;;;;;;;;;;ch8_dood_hektor;1;Zie wat er met het lichaam gebeurt -> CH8_EPI_009
CH8_EPI_009;CH8;10220;Rond de Muren;Achilles sleept Hectors lichaam dagenlang rond de muren.;;;;;;;;;;;;1;Zie wat Priamus daarna besluit -> CH8_EPI_010
CH8_EPI_010;CH8;10236;De Nachtelijke Tocht;Priamus waagt zich met Mercurius als gids het Griekse kamp in.;;;;;;;;;;;;1;Zie wat er in de tent gebeurt -> CH8_EPI_011
CH8_EPI_011;CH8;10250;Priamus' Smeekbede;"Priamus' smeekbede; Achilles huilt en geeft het lichaam terug. Eretitel. Drie houdingskeuzes.";;priamus;;;;;;;;priamus_smeekbede.png;ch8_priamus_smeekbede;3;Vind dit een van de weinige echt menselijke momenten in een verder meedogenloze oorlog -> CH8_EPI_012 | Merk op dat één nacht van medelijden niets verandert aan wat er nog allemaal komen gaat -> CH8_EPI_012 | Laat het op je inwerken zonder meteen een kant te kiezen -> CH8_EPI_012
CH8_EPI_012;CH8;10280;De Begrafenis van Hector;"De begrafenis van Hector; de Boodschapper wijst erop dat de Ilias hier eindigt. Eretitel.";;;;;;;;;;;ch8_wrok_verzoend;1;Keer terug naar het Museum -> CH8_EINDE
CH8_EINDE;CH8;10308;Het Einde van Hoofdstuk 8;Hoofdstukafsluiting: niemand ziet een oorlog ooit helemaal.;;;;;;;;;;;;1;Keer terug naar het Museum -> CH8_MUSEUM_00
CH8_MUSEUM_00;CH8;10324;Terug in het Museum;"Terug in het Museum; de tweede stolp is gevuld. De Boodschapper belooft expliciet dat de keuze onthouden wordt.";;;;;;;;;;;;1;De streep licht wordt weer breder -> CH9_000
CH9_000;CH9;10353;Mercurius;Opening van Hoofdstuk 9: Mercurius wordt erbij gehaald om de speler binnen de muren van Troje te brengen.;;;;;;;;;;;;1;Volg Mercurius de muren van Troje in -> CH9_001
CH9_001;CH9;10371;"Hector en Andromache, van Binnenuit";"Hector en Andromache, nu van binnenuit beleefd — hetzelfde moment als in Hoofdstuk 8, van de andere kant.";;hektor | andromache;;;;;;;;;;1;Volg Hector naar de poort -> CH9_002
CH9_002;CH9;10390;"Hectors Dood, van de Muren";"Hectors dood gezien vanaf de muren, inclusief het zelfherkenningsmoment: de speler ziet zichzelf tussen de Myrmidonen staan. Draagt de herakles_harnas-echo.";;;;;herakles_harnas;;;;;;;1;Zie hoe Troje hierop reageert -> CH9_003
CH9_003;CH9;10411;De Tocht met Priamus;"Priamus' nachtelijke tocht, nu meebeleefd vanuit Trojaans perspectief.";;priamus;;;;;;;;;;1;Zie de begrafenis in Troje zelf -> CH9_004
CH9_004;CH9;10430;"Hectors Begrafenis, in Troje";"Hectors begrafenis in Troje zelf; Andromache, Hecuba en Helena spreken hun klaagzang uit.";;;;;;;;;;;;1;Luister naar wat de Boodschapper je nu vraagt -> CH9_005
CH9_005;CH9;10449;Muren of Strand?;Het tweede vertakkingsmoment: de val van Troje zien vanaf de muren of vanaf het strand. Deze keer komen de takken NIET meer samen. Schrijft geen enkele flag.;;;;;;;;;;;;2;"Kijk mee vanaf de muren, binnen Troje -> CH9_TRO_001 | Kijk mee vanaf het strand, bij het Griekse leger -> CH9_GRI_001"
CH9_TRO_001;CH9;10466;Penthesileia;Tak Troje. Penthesileia arriveert en wordt door Achilles gedood.;;;;;;;;;;;;1;Zie welke bondgenoot hierna arriveert -> CH9_TRO_002
CH9_TRO_002;CH9;10485;Memnon uit het Oosten;Memnon komt uit het oosten en valt net zo snel. Poortwachter: comparativus/superlativus.;;;;;;;;puzzle_ch9_tro_comparativus;;;;1;Zie wie Troje nu nog tegenover zich heeft -> CH9_TRO_003
CH9_TRO_003;CH9;10507;Achilles' Dood;Paris doodt Achilles met Apollo's hand op zijn boog. Poortwachter: A.C.I. Eretitel.;;;;;;;;puzzle_ch9_tro_aci;;;ch9_dood_achilles;1;Zie hoe Troje dit nieuws viert -> CH9_TRO_003B
CH9_TRO_003B;CH9;10532;Gejuich op de Muren;"Gejuich op de muren, maar niet iedereen juicht. Drie houdingskeuzes.";;;;;;;;;;;;3;"Vind het moeilijk om vreugde te voelen om de dood van wie dan ook, zelfs een vijand -> CH9_TRO_004 | Erken dat Troje na tien jaar wel recht heeft op dit ene moment van opluchting -> CH9_TRO_004 | Laat het gejuich om je heen op je inwerken zonder zelf een kant te kiezen -> CH9_TRO_004"
CH9_TRO_004;CH9;10548;Onrust in het Griekse Kamp;Geruchten over verdeeldheid in het Griekse kamp — de wapenrusting-twist blijft van deze kant onzichtbaar.;;;;;;;;;;;;1;Zie welke prins van Troje als volgende valt -> CH9_TRO_005
CH9_TRO_005;CH9;10562;De Dood van Paris;"Paris sterft door een pijl uit Herakles' boog; callback naar het Parisoordeel.";;;;;;;;;;;;1;"Zie wat er van Helena wordt, nu ze weer weduwe is -> CH9_TRO_005B"
CH9_TRO_005B;CH9;10581;Het Huwelijk van Helena en Deiphobos;Helena wordt aan Deiphobos toegewezen. Drie houdingskeuzes.;;helenus;;;;;;;;;;3;"Vind dit een even wrede voortzetting van wat Helena al die jaren is aangedaan -> CH9_TRO_005C | Erken dat een weduwe zonder bescherming in een belegerde stad weinig andere opties heeft -> CH9_TRO_005C | Kijk zwijgend toe, net als de rest van het hof -> CH9_TRO_005C"
CH9_TRO_005C;CH9;10600;Helenus Verdwijnt;"Helenus verlaat vernederd de stad; niemand weet waarheen.";;;;;;;;;;;;1;"Zie wat er ondertussen, ongezien, binnen de muren gebeurt -> CH9_TRO_006"
CH9_TRO_006;CH9;10614;De Bedelaar in de Stad;"Een bedelaar komt Troje binnen; alleen Helena kijkt hem aan. Eén STAT-gate (Prudentia 15).";;;;;;prudentia 15;;;;;;2;"Kijk toe zonder verder iets te zeggen -> CH9_TRO_007 | Merk iets vertrouwds op in de ogen van de bedelaar, maar zwijg net als Helena -> CH9_TRO_006_PRU"
CH9_TRO_006_PRU;CH9;10629;Een Vermoeden;Prudentia-route: de speler herkent iets in de bedelaar maar zwijgt. Schrijft niets — de herkenning verdwijnt spoorloos.;;;;;;;;;;;;1;Zie wat er verder gebeurt -> CH9_TRO_007
CH9_TRO_007;CH9;10643;Het Palladium Verdwijnt;"Het Palladium blijkt gestolen; Troje voelt zich voor het eerst onbeschermd.";;diomedes;;;;;;;;;;1;Zie wat er op het strand verschijnt -> CH9_TRO_008
CH9_TRO_008;CH9;10663;Het Paard op het Strand;"Het Griekse kamp is verlaten; op het strand staat een houten paard.";;;;;;;;;;;;1;Luister naar wat de man te vertellen heeft -> CH9_TRO_009
CH9_TRO_009;CH9;10680;Sinons Verhaal;Sinons verhaal overtuigt Priamus. Drie houdingskeuzes.;;;;;;;;;;;;3;"Vind het verstandig om Sinon het voordeel van de twijfel te geven na alles wat Troje heeft doorstaan -> CH9_TRO_010 | Wantrouw elk Grieks geschenk, na tien jaar oorlog helemaal -> CH9_TRO_010 | Twijfel, net als een deel van de menigte om je heen -> CH9_TRO_010"
CH9_TRO_010;CH9;10701;Laocoön en de Slangen;"Laocoön waarschuwt en wordt met zijn zonen door zeeslangen verslonden; Troje leest het verkeerd. Poortwachter: congruentie.";;;;;;;;puzzle_ch9_tro_congruentie;;;;1;Zie of nog iemand durft te twijfelen -> CH9_TRO_011
CH9_TRO_011;CH9;10723;Cassandra's Laatste Waarschuwing;"Cassandra waarschuwt vergeefs; het paard gaat door een bres naar binnen.";;cassandra;;;;;;;;;;1;Zie hoe Troje die avond viert -> CH9_TRO_012
CH9_TRO_012;CH9;10745;Het Feest;"Troje viert alsof de oorlog voorbij is; niemand houdt de wacht.";;;;;;;;;;;;1;Zie wat er gebeurt zodra de stad eindelijk slaapt -> CH9_TRO_013
CH9_TRO_013;CH9;10761;De Poorten Gaan Open;"De verstopte Grieken openen de poorten; het leger stroomt binnen. Poortwachter: 3e declinatie.";;;;;;;;puzzle_ch9_tro_3decl;;;;1;Zie wat er met het koningshuis gebeurt -> CH9_TRO_014
CH9_TRO_014;CH9;10783;De Dood van Priamus;Neoptolemus doodt Polites en daarna Priamus op de trappen van zijn eigen altaar.;;;;;;;;;;;;1;Zie wat er met Hectors zoontje gebeurt -> CH9_TRO_015
CH9_TRO_015;CH9;10802;Astyanax;Astyanax wordt van de muren geworpen. Drie houdingskeuzes.;;;;;;;;;;;;3;"Vind dit de wreedste daad van de hele oorlog, zonder enig excuus -> CH9_TRO_016 | Erken, met tegenzin, de logica van mannen die een nieuwe wraakoorlog over generaties willen voorkomen -> CH9_TRO_016 | Kun je hier geen woorden voor vinden, aan geen van beide kanten -> CH9_TRO_016"
CH9_TRO_016;CH9;10818;Cassandra bij het Altaar;"Aias, zoon van Oïleus, sleurt Cassandra van Athena's altaar. Eretitel.";;cassandra | aias_oileus;;;;;;;;;ch9_cassandra_altaar;1;"Zie wie er, tegen alle verwachting in, toch weet te ontsnappen -> CH9_TRO_017"
CH9_TRO_017;CH9;10841;Aeneas' Vlucht;Aeneas draagt Anchises de brandende stad uit met Ascanius aan de hand. Eretitel.;;aeneas;;;;;;;;;ch9_aeneas_vlucht;1;Zie Troje voor de laatste keer -> CH9_TRO_018
CH9_TRO_018;CH9;10864;Ilion in Vlammen;"Troje is er niet meer; de speler kijkt vanaf de ingestorte muren uit over rook en as. Eretitel.";;;;;;;;;;;ch9_val_van_troje;1;Keer terug naar het Museum -> CH9_EINDE
CH9_GRI_001;CH9;10886;Penthesileia;"Tak Grieken. Penthesileia sterft; Achilles doodt daarna ook de spotter Thersites. Drie houdingskeuzes.";;;;;;;;;;;;3;Vind Achilles' woede tegenover Thersites even begrijpelijk als verontrustend -> CH9_GRI_002 | Vind dat een spotter zijn verdiende loon kreeg -> CH9_GRI_002 | Vind het onvergeeflijk om een ongewapende man te doden om een belediging -> CH9_GRI_002
CH9_GRI_002;CH9;10907;Memnon en de Dood van Antilochos;Memnon doodt Antilochos — de boodschapper uit Hoofdstuk 8 — en valt zelf. Poortwachter: comparativus/superlativus.;;;;;;;;puzzle_ch9_gri_comparativus;;;;1;Zie wat er met Achilles zelf gebeurt -> CH9_GRI_003
CH9_GRI_003;CH9;10929;Achilles' Dood;"Achilles' dood; Aias draagt zijn lichaam weg terwijl Odysseus dekt. Poortwachter: A.C.I. Eretitel.";;;;;;;;puzzle_ch9_gri_aci;;;ch9_dood_achilles;1;Zie wat er van zijn wapenrusting wordt -> CH9_GRI_004
CH9_GRI_004;CH9;10954;De Twist om de Wapenrusting;"De twist om de wapenrusting: Odysseus wint de stemming, Aias verliest.";;;;;;;;;;;;1;Zie wat Aias die nacht doet -> CH9_GRI_005
CH9_GRI_005;CH9;10973;Aias' Ondergang;Aias' waanzin en zelfmoord. Draagt de twee wederzijds exclusieve Aias-payoffs uit Hoofdstuk 8. Eretitel. Drie houdingskeuzes.;;;;;aias | aias;;;;;;ch9_waanzin_aias;3;"Vind dit onnodig — zijn kracht en trouw wogen zwaarder dan wat hem is aangedaan -> CH9_GRI_006 | Erken dat schaamte, voor een man als Aias, net zo dodelijk kan zijn als een wond -> CH9_GRI_006 | Weet niet goed wat je hiervan moet vinden, en laat het zo -> CH9_GRI_006"
CH9_GRI_006;CH9;10997;De Terugkeer van Philoktetes;"Philoktetes wordt van Lemnos gehaald; zijn wond geneest, zijn wrok verzacht — zonder dat de speler er iets aan kan doen.";;;;;;;;;;;;1;Zie wat Philoktetes doet zodra hij weer bij het leger is -> CH9_GRI_007
CH9_GRI_007;CH9;11016;De Dood van Paris;Philoktetes doodt Paris met Herakles' boog.;;;;;;;;;;;;1;Hoor wat er in Troje gebeurt nu Helena weer weduwe is -> CH9_GRI_007B
CH9_GRI_007B;CH9;11033;Een Gedwongen Huwelijk;Overlopers melden Helena's gedwongen huwelijk met Deiphobus.;;;;;;;;;;;;1;Zie wat er van de verdwenen prins wordt -> CH9_GRI_007C
CH9_GRI_007C;CH9;11049;Helenus;Helenus wordt gevangen en onthult de laatste twee voorwaarden voor Troje's val.;;helenus;;;;;;;;;;1;Zie wie als eerste wordt gehaald -> CH9_GRI_008
CH9_GRI_008;CH9;11066;Neoptolemus wordt Gehaald;Neoptolemus wordt van Skyros gehaald en krijgt zijn vaders wapenrusting.;;neoptolemus;;;;;;;;;;1;Hoor het nieuws over een geheime missie in Troje zelf -> CH9_GRI_009
CH9_GRI_009;CH9;11088;Het Palladium;Odysseus en Diomedes stelen het Palladium. Draagt de Diomedes-payoff die optelt uit Hoofdstuk 6 én 8 — de enige payoff met een drempel over twee hoofdstukken.;;diomedes;;;diomedes;;;;;;;1;Zie hoe zorgvuldig de sporen worden gewist -> CH9_GRI_009B
CH9_GRI_009B;CH9;11108;Sporen Wissen;De schepen worden verborgen op het strand. Poortwachter: 3e declinatie.;;;;;;;;puzzle_ch9_gri_3decl;;;;1;Zie welk plan hierna wordt bedacht -> CH9_GRI_010
CH9_GRI_010;CH9;11125;Het Paard;"Odysseus bedenkt het paard; de speler wordt gevraagd erin plaats te nemen. Poortwachter: congruentie.";;;;;;;;puzzle_ch9_gri_congruentie;;;;1;Klim het paard in -> CH9_GRI_011
CH9_GRI_011;CH9;11147;In het Paard;"In het paard, in het donker, met Trojaanse stemmen vlakbij. Twee STAT-gates (Prudentia 15 / Agilitas 14).";;;;;;prudentia 15 | agilitas 14;;;;;;3;"Blijf doodstil zitten en wacht het signaal af -> CH9_GRI_012 | Beheers je ademhaling tot een fluistering, ook al doet elke spier pijn -> CH9_GRI_011_PRU | Houd je lichaam volledig roerloos, ondanks de kramp in je benen -> CH9_GRI_011_AGI"
CH9_GRI_011_PRU;CH9;11163;Adem Inhouden;Prudentia-route: de ademhaling tot een fluistering dwingen. Schrijft niets.;;;;;;;;;;;;1;Wacht verder op het signaal -> CH9_GRI_012
CH9_GRI_011_AGI;CH9;11177;Doodstil Blijven;Agilitas-route: volledig roerloos blijven ondanks kramp. Schrijft niets.;;;;;;;;;;;;1;Wacht verder op het signaal -> CH9_GRI_012
CH9_GRI_012;CH9;11191;Het Signaal;Sinon ontsteekt het signaalvuur op de muren.;;;;;;;;;;;;1;Zie het paard eindelijk zijn geheim prijsgeven -> CH9_GRI_013
CH9_GRI_013;CH9;11205;De Poorten Gaan Open;"Het paard klapt open; de laatste wachters worden overmeesterd. Combat-bridge.";;;;;;;;;trojaanse_wachters;;;1;Zie de vloot terugkeren en de stad binnenstromen -> CH9_GRI_014
CH9_GRI_014;CH9;11222;De Stad in Vlammen;"De stad in vlammen; geen veldslag meer maar een slachting. Drie houdingskeuzes.";;;;;;;;;;;;3;"Vind deze wraak, na tien jaar oorlog, volledig gerechtvaardigd -> CH9_GRI_015 | Vind het moeilijk om trots te zijn op wat je eigen kant deze nacht aanricht -> CH9_GRI_015 | Kijk toe zonder een van beide kanten te kiezen -> CH9_GRI_015"
CH9_GRI_015;CH9;11241;Het Koningshuis Valt;Berichten over Priamus' en Astyanax' dood bereiken de speler tweedehands.;;;;;;;;;;;;1;Zie wat er 's ochtends op het strand gebeurt -> CH9_GRI_016
CH9_GRI_016;CH9;11260;De Gevangenen;"De gevangen vrouwen worden op het strand verdeeld; Hecuba aan Odysseus, Andromache aan Neoptolemus. Eretitel.";;;;;;;;;;;ch9_val_van_troje;1;Keer terug naar het Museum -> CH9_EINDE
CH9_EINDE;CH9;11285;Het Einde van Hoofdstuk 9;"Hoofdstukafsluiting; Mercurius neemt afscheid. Souvenir (splinter van het paard).";;;;;;;souvenir_trojaans_paard;;;;;1;Keer terug naar het Museum -> CH9_MUSEUM_00
CH9_MUSEUM_00;CH9;11307;Terug in het Museum;"Terug in het Museum; de derde stolp is gevuld. De Boodschapper kondigt aan dat mensen deze oorlog verschillend zullen navertellen.";;;;;;;;;;;;0;
